product_id,date,store_id,category,region,supplier_id,current_stock,daily_demand,lead_time_days,supplier_reliability_score,promotion_active,weather_impact,unit_price,stockout_risk_score,stockout_risk,inventory_days,reorder_point,inventory_value,potential_revenue_loss
P0031,2025-01-11,S001,Sports,West,SUP007,45,12,13,0.91,0,0.19,10.35,0.43,Medium,3.75,156,465.75,1148.85
P0018,2025-01-11,S028,Electronics,North,SUP010,21,20,13,0.66,0,-0.0,206.08,0.589,High,1.05,260,4327.68,49253.12
P0079,2025-01-11,S014,Beauty,South,SUP015,163,58,14,0.88,1,-0.13,871.29,0.569,High,2.81,812,142020.27,565467.21
P0040,2025-01-11,S025,Grocery,West,SUP028,18,24,8,0.89,0,-0.01,340.93,0.523,High,0.75,192,6136.74,59321.82
P0026,2025-01-11,S025,Beauty,West,SUP032,224,29,4,0.88,1,-0.23,394.51,0.0,Low,7.72,116,88370.24,0.0
P0022,2025-01-11,S012,Electronics,East,SUP010,292,12,3,0.86,0,0.07,464.94,0.0,Low,24.33,36,135762.48,0.0
P0092,2025-01-11,S017,Electronics,North,SUP014,159,10,3,0.71,0,0.15,73.49,0.0,Low,15.9,30,11684.91,0.0
P0056,2025-01-12,S025,Electronics,South,SUP021,114,7,7,0.68,0,0.14,897.66,0.0,Low,16.29,49,102333.24,0.0
P0071,2025-01-12,S007,Sports,East,SUP007,210,24,3,0.68,0,0.04,108.74,0.0,Low,8.75,72,22835.4,0.0
P0031,2025-01-12,S022,Home & Kitchen,South,SUP001,1083,50,8,0.91,1,-0.12,156.0,0.0,Low,21.66,400,168948.0,0.0
P0117,2025-01-12,S029,Clothing,South,SUP033,207,26,10,0.66,0,0.03,38.93,0.2,Low,7.96,260,8058.51,2063.29
P0072,2025-01-12,S015,Clothing,West,SUP009,30,21,12,0.87,0,0.07,880.99,0.522,High,1.43,252,26429.7,195579.78
P0173,2025-01-12,S022,Beauty,East,SUP002,83,16,7,0.97,0,-0.17,838.73,0.149,Low,5.19,112,69614.59,24323.17
P0036,2025-01-12,S024,Clothing,North,SUP030,1083,49,8,0.84,1,-0.07,581.72,0.0,Low,22.1,392,630002.76,0.0
P0019,2025-01-12,S004,Beauty,East,SUP025,431,22,2,0.8,0,0.16,825.7,0.0,Low,19.59,44,355876.7,0.0
P0037,2025-01-12,S023,Grocery,East,SUP020,544,36,3,0.68,1,0.23,194.47,0.0,Low,15.11,108,105791.68,0.0
P0020,2025-01-12,S026,Home & Kitchen,West,SUP027,177,16,4,0.8,0,0.07,9.69,0.0,Low,11.06,64,1715.13,0.0
P0169,2025-01-12,S006,Grocery,West,SUP033,532,30,4,0.98,0,-0.22,562.5,0.0,Low,17.73,120,299250.0,0.0
P0112,2025-01-12,S026,Beauty,North,SUP033,382,21,9,0.8,0,-0.1,233.66,0.0,Low,18.19,189,89258.12,0.0
P0146,2025-01-12,S008,Electronics,North,SUP039,124,21,9,0.84,0,0.23,367.59,0.251,Medium,5.9,189,45581.16,23893.35
P0046,2025-01-12,S003,Beauty,West,SUP025,618,34,11,0.74,0,0.01,865.34,0.0,Low,18.18,374,534780.12,0.0
P0020,2025-01-12,S030,Electronics,West,SUP040,196,11,11,0.96,0,0.21,449.05,0.0,Low,17.82,121,88013.8,0.0
P0052,2025-01-12,S007,Home & Kitchen,West,SUP010,319,17,9,0.99,1,0.25,897.97,0.0,Low,18.76,153,286452.43,0.0
P0045,2025-01-12,S019,Sports,North,SUP013,35,10,10,0.79,0,0.16,440.06,0.422,Medium,3.5,100,15402.1,28603.9
P0093,2025-01-12,S003,Home & Kitchen,East,SUP040,272,20,11,0.97,0,0.24,355.0,0.0,Low,13.6,220,96560.0,0.0
P0056,2025-01-12,S009,Clothing,East,SUP001,142,18,10,0.78,0,-0.17,497.51,0.17,Low,7.89,180,70646.42,18905.38
P0163,2025-01-12,S029,Home & Kitchen,South,SUP020,21,10,2,0.92,0,0.03,457.55,0.0,Low,2.1,20,9608.55,0.0
P0033,2025-01-12,S001,Electronics,West,SUP014,178,8,2,0.76,0,0.15,360.93,0.0,Low,22.25,16,64245.54,0.0
P0059,2025-01-12,S003,Home & Kitchen,South,SUP033,155,12,11,0.87,0,0.1,393.21,0.0,Low,12.92,132,60947.55,0.0
P0094,2025-01-12,S011,Clothing,East,SUP025,329,20,8,0.74,0,0.19,819.21,0.0,Low,16.45,160,269520.09,0.0
P0018,2025-01-12,S010,Clothing,East,SUP017,883,36,6,0.84,0,-0.22,442.91,0.0,Low,24.53,216,391089.53,0.0
P0169,2025-01-12,S029,Sports,South,SUP033,315,13,9,0.91,0,0.04,492.71,0.0,Low,24.23,117,155203.65,0.0
P0117,2025-01-12,S027,Electronics,West,SUP033,250,10,11,0.81,0,-0.05,831.81,0.0,Low,25.0,110,207952.5,0.0
P0154,2025-01-12,S001,Sports,West,SUP005,292,18,13,0.8,1,-0.02,390.85,0.014,Low,16.22,234,114128.2,0.0
P0036,2025-01-12,S001,Beauty,East,SUP021,251,23,5,0.78,0,-0.03,413.67,0.0,Low,10.91,115,103831.17,0.0
P0015,2025-01-12,S001,Beauty,East,SUP007,444,31,11,0.96,0,-0.13,693.97,0.0,Low,14.32,341,308122.68,0.0
P0181,2025-01-12,S006,Home & Kitchen,East,SUP019,133,28,2,0.76,1,0.15,474.76,0.0,Low,4.75,56,63143.08,0.0
P0007,2025-01-12,S010,Clothing,East,SUP010,21,11,11,0.73,0,0.18,828.67,0.536,High,1.91,121,17402.07,82867.0
P0175,2025-01-13,S008,Beauty,South,SUP004,335,20,7,0.97,0,-0.21,129.44,0.0,Low,16.75,140,43362.4,0.0
P0056,2025-01-13,S003,Electronics,North,SUP018,352,19,12,0.83,1,-0.01,432.0,0.0,Low,18.53,228,152064.0,0.0
P0007,2025-01-13,S012,Clothing,South,SUP022,397,21,2,0.68,0,-0.03,458.2,0.0,Low,18.9,42,181905.4,0.0
P0087,2025-01-13,S027,Grocery,South,SUP026,653,45,6,0.94,0,-0.12,225.93,0.0,Low,14.51,270,147532.29,0.0
P0067,2025-01-13,S024,Beauty,South,SUP036,118,14,9,0.97,0,0.08,182.23,0.05,Low,8.43,126,21503.14,1457.84
P0103,2025-01-13,S027,Grocery,North,SUP019,458,49,6,0.74,0,0.22,507.48,0.0,Low,9.35,294,232425.84,0.0
P0172,2025-01-13,S007,Clothing,North,SUP037,45,15,9,0.71,0,0.02,326.04,0.438,Medium,3.0,135,14671.8,29343.6
P0153,2025-01-13,S018,Clothing,North,SUP024,689,48,3,0.71,1,-0.12,345.89,0.0,Low,14.35,144,238318.21,0.0
P0199,2025-01-13,S019,Sports,South,SUP040,442,31,7,0.85,1,-0.08,373.33,0.0,Low,14.26,217,165011.86,0.0
P0053,2025-01-13,S016,Sports,West,SUP021,140,24,13,0.71,1,-0.15,333.83,0.475,Medium,5.83,312,46736.2,57418.76
P0083,2025-01-13,S018,Grocery,South,SUP019,638,48,14,0.82,0,-0.18,209.05,0.073,Low,13.29,672,133373.9,7107.7
P0055,2025-01-13,S003,Clothing,South,SUP013,477,21,6,0.93,0,0.19,39.24,0.0,Low,22.71,126,18717.48,0.0
P0107,2025-01-13,S021,Grocery,North,SUP006,1349,56,3,0.67,0,-0.1,131.52,0.0,Low,24.09,168,177420.48,0.0
P0141,2025-01-13,S027,Electronics,South,SUP031,101,11,3,0.73,0,0.13,620.15,0.0,Low,9.18,33,62635.15,0.0
P0057,2025-01-13,S026,Beauty,North,SUP032,40,12,7,0.98,0,-0.15,407.7,0.29,Medium,3.33,84,16308.0,17938.8
P0056,2025-01-13,S015,Grocery,North,SUP021,239,18,2,0.88,0,-0.19,329.39,0.0,Low,13.28,36,78724.21,0.0
P0178,2025-01-13,S001,Sports,North,SUP027,399,24,7,0.86,0,0.16,217.18,0.0,Low,16.62,168,86654.82,0.0
P0152,2025-01-13,S029,Sports,East,SUP015,374,16,11,,0,-0.22,704.07,0.0,Low,23.38,176,263322.18,0.0
P0051,2025-01-13,S029,Grocery,South,SUP027,656,27,4,0.78,0,-0.18,168.74,0.0,Low,24.3,108,110693.44,0.0
P0004,2025-01-13,S003,Electronics,West,SUP039,366,18,5,0.66,0,0.11,131.33,0.0,Low,20.33,90,48066.78,0.0
P0153,2025-01-13,S030,Grocery,East,SUP033,1197,48,3,0.71,0,0.17,102.9,0.0,Low,24.94,144,123171.3,0.0
P0070,2025-01-13,S010,Beauty,North,SUP024,266,32,8,0.88,1,0.01,87.93,0.11,Low,8.31,256,23389.38,0.0
P0200,2025-01-13,S030,Clothing,North,SUP024,167,18,3,0.71,0,0.14,160.1,0.0,Low,9.28,54,26736.7,0.0
P0142,2025-01-13,S029,Home & Kitchen,East,SUP025,673,28,6,0.82,0,-0.18,251.87,0.0,Low,24.04,168,169508.51,0.0
P0072,2025-01-13,S019,Beauty,East,SUP005,633,29,10,0.87,1,-0.22,609.0,0.0,Low,21.83,290,385497.0,0.0
P0062,2025-01-13,S024,Electronics,South,SUP016,69,14,14,0.69,0,-0.03,494.91,0.432,Medium,4.93,196,34148.79,62853.57
P0188,2025-01-13,S024,Electronics,East,SUP031,147,13,3,0.9,0,0.11,699.01,0.0,Low,11.31,39,102754.47,0.0
P0162,2025-01-13,S024,Home & Kitchen,South,SUP037,188,16,3,0.72,0,0.15,792.28,0.0,Low,11.75,48,148948.64,0.0
P0075,2025-01-13,S026,Beauty,North,SUP025,229,21,3,0.94,1,0.15,210.01,0.0,Low,10.9,63,48092.29,0.0
P0029,2025-01-14,S028,Electronics,East,SUP008,258,24,5,0.94,1,0.03,179.9,0.0,Low,10.75,120,46414.2,0.0
P0057,2025-01-14,S010,Home & Kitchen,South,SUP024,200,27,4,0.82,1,-0.15,290.13,0.0,Low,7.41,108,58026.0,0.0
P0019,2025-01-14,S004,Electronics,North,SUP020,195,10,14,0.81,0,-0.18,117.76,0.0,Low,19.5,140,22963.2,0.0
P0185,2025-01-14,S007,Electronics,South,SUP007,153,23,5,0.92,1,0.05,279.82,0.0,Low,6.65,115,42812.46,0.0
P0040,2025-01-14,S021,Home & Kitchen,East,SUP010,471,25,9,0.84,0,-0.21,451.49,0.0,Low,18.84,225,212651.79,0.0
P0168,2025-01-14,S028,Beauty,East,SUP028,786,36,14,0.93,0,0.24,775.45,0.0,Low,21.83,504,609503.7,0.0
P0102,2025-01-14,S011,Grocery,North,SUP033,974,48,12,0.98,0,-0.07,150.38,0.0,Low,20.29,576,146470.12,0.0
P0152,2025-01-14,S028,Home & Kitchen,West,SUP014,248,21,6,0.93,0,-0.03,77.65,0.0,Low,11.81,126,19257.2,0.0
P0043,2025-01-14,S025,Sports,North,SUP037,24,22,2,0.67,0,0.25,200.68,0.352,Medium,1.09,44,4816.32,4013.6
P0144,2025-01-14,S008,Sports,West,SUP040,374,24,7,0.69,0,0.18,658.17,0.0,Low,15.58,168,246155.58,0.0
P0107,2025-01-14,S017,Beauty,West,SUP014,1329,58,13,,1,-0.23,230.04,0.0,Low,22.91,754,305723.16,0.0
P0028,2025-01-14,S024,Beauty,West,SUP039,171,20,5,0.72,0,0.09,81.12,0.0,Low,8.55,100,13871.52,0.0
P0019,2025-01-14,S006,Sports,South,SUP028,46,20,10,0.66,1,-0.21,446.19,0.606,High,2.3,200,20524.74,68713.26
P0064,2025-01-14,S006,Grocery,West,SUP038,125,31,8,0.93,0,0.08,352.59,0.297,Medium,4.03,248,44073.75,43368.57
P0118,2025-01-14,S005,Beauty,East,SUP013,530,30,14,0.79,0,0.02,23.75,0.0,Low,17.67,420,12587.5,0.0
P0156,2025-01-14,S018,Electronics,South,SUP002,86,17,5,0.84,0,-0.06,69.02,0.034,Low,5.06,85,5935.72,0.0
P0141,2025-01-14,S007,Grocery,South,SUP003,117,19,13,0.67,0,0.03,465.73,0.374,Medium,6.16,247,54490.41,60544.9
P0064,2025-01-14,S011,Home & Kitchen,East,SUP019,710,30,14,0.82,0,0.18,312.71,0.0,Low,23.67,420,222024.1,0.0
P0165,2025-01-14,S001,Home & Kitchen,North,SUP027,232,10,10,0.96,0,0.07,443.03,0.0,Low,23.2,100,102782.96,0.0
P0051,2025-01-14,S018,Clothing,West,SUP027,240,18,13,0.94,0,0.07,622.32,0.008,Low,13.33,234,149356.8,0.0
P0038,2025-01-14,S007,Clothing,East,SUP028,90,15,13,0.78,0,0.25,323.95,0.375,Medium,6.0,195,29155.5,34014.75
P0156,2025-01-14,S006,Home & Kitchen,South,SUP016,133,11,2,0.89,0,0.08,882.32,0.0,Low,12.09,22,117348.56,0.0
P0177,2025-01-14,S018,Home & Kitchen,East,SUP001,220,17,12,0.93,0,-0.12,573.29,0.0,Low,12.94,204,126123.8,0.0
P0167,2025-01-15,S016,Clothing,East,SUP008,1022,41,2,0.65,1,0.03,268.8,0.0,Low,24.93,82,274713.6,0.0
P0118,2025-01-15,S027,Sports,East,SUP003,30,14,9,0.67,0,0.1,451.56,0.508,High,2.14,126,13546.8,43349.76
P0011,2025-01-15,S013,Beauty,North,SUP001,601,36,11,0.8,0,0.13,231.02,0.0,Low,16.69,396,138843.02,0.0
P0074,2025-01-15,S006,Sports,North,SUP002,445,24,11,0.77,0,0.08,179.07,0.0,Low,18.54,264,79686.15,0.0
P0186,2025-01-15,S025,Beauty,South,SUP014,669,39,3,0.76,0,-0.14,572.32,0.0,Low,17.15,117,382882.08,0.0
P0192,2025-01-15,S005,Sports,East,SUP006,244,21,14,0.97,0,-0.04,38.57,0.101,Low,11.62,294,9411.08,1928.5
P0069,2025-01-15,S028,Clothing,West,SUP025,332,48,11,0.67,1,-0.07,368.91,0.386,Medium,6.92,528,122478.12,72306.36
P0095,2025-01-15,S010,Sports,East,SUP025,312,18,11,0.66,1,-0.02,381.39,0.0,Low,17.33,198,118993.68,0.0
P0054,2025-01-15,S004,Grocery,South,SUP008,546,63,10,0.79,0,-0.25,868.71,0.126,Low,8.67,630,474315.66,72971.64
P0017,2025-01-15,S028,Clothing,West,SUP009,174,19,13,0.93,0,-0.16,390.07,0.179,Low,9.16,247,67872.18,28475.11
P0069,2025-01-15,S003,Electronics,West,SUP023,92,7,6,0.77,0,-0.18,66.08,0.0,Low,13.14,42,6079.36,0.0
P0138,2025-01-15,S020,Grocery,South,SUP039,199,40,4,0.83,0,-0.13,845.7,0.0,Low,4.97,160,168294.3,0.0
P0082,2025-01-15,S027,Beauty,North,SUP013,292,29,6,0.94,0,0.09,408.08,0.0,Low,10.07,174,119159.36,0.0
P0111,2025-01-15,S024,Clothing,East,SUP017,16,21,3,0.92,0,0.22,228.97,0.446,Medium,0.76,63,3663.52,10761.59
P0085,2025-01-15,S027,Sports,North,SUP015,126,8,7,0.84,0,0.09,356.93,0.0,Low,15.75,56,44973.18,0.0
P0047,2025-01-15,S005,Beauty,West,SUP027,263,18,8,0.7,1,-0.2,693.09,0.0,Low,14.61,144,182282.67,0.0
P0141,2025-01-15,S012,Home & Kitchen,North,SUP025,518,26,11,0.88,0,-0.12,497.56,0.0,Low,19.92,286,257736.08,0.0
P0074,2025-01-15,S010,Sports,North,SUP035,537,25,13,0.88,1,0.15,739.31,0.0,Low,21.48,325,397009.47,0.0
P0087,2025-01-16,S020,Electronics,East,SUP032,175,15,5,0.97,0,0.22,385.66,0.0,Low,11.67,75,67490.5,0.0
P0077,2025-01-16,S013,Electronics,South,SUP007,336,20,9,0.75,1,0.14,63.92,0.0,Low,16.8,180,21477.12,0.0
P0105,2025-01-16,S029,Electronics,West,SUP004,67,20,12,0.71,0,0.01,525.46,0.468,Medium,3.35,240,35205.82,90904.58
P0058,2025-01-16,S029,Electronics,West,SUP023,89,24,3,0.66,1,0.03,219.77,0.06,Low,3.71,72,19559.53,0.0
P0095,2025-01-16,S030,Home & Kitchen,North,SUP023,213,16,4,0.78,0,0.02,806.79,0.0,Low,13.31,64,171846.27,0.0
P0164,2025-01-16,S007,Beauty,South,SUP018,156,26,13,0.77,0,-0.14,621.04,0.353,Medium,6.0,338,96882.24,113029.28
P0053,2025-01-16,S004,Home & Kitchen,West,SUP033,280,15,11,0.77,0,-0.21,321.46,0.0,Low,18.67,165,90008.8,0.0
P0124,2025-01-16,S002,Beauty,South,SUP018,216,19,7,0.82,0,-0.23,489.95,0.0,Low,11.37,133,105829.2,0.0
P0039,2025-01-16,S008,Electronics,South,SUP019,360,15,3,0.79,0,0.11,360.28,0.0,Low,24.0,45,129700.8,0.0
P0106,2025-01-16,S028,Sports,West,SUP028,246,13,9,0.69,0,0.01,465.86,0.0,Low,18.92,117,114601.56,0.0
P0197,2025-01-16,S001,Sports,East,SUP014,140,23,14,0.87,0,0.13,611.83,0.355,Medium,6.09,322,85656.2,111353.06
P0102,2025-01-16,S028,Sports,West,SUP032,39,15,10,0.83,0,-0.15,899.67,0.447,Medium,2.6,150,35087.13,99863.37
P0080,2025-01-16,S011,Sports,South,SUP029,96,13,2,0.77,1,-0.15,256.05,0.0,Low,7.38,26,24580.8,0.0
P0189,2025-01-16,S010,Home & Kitchen,West,SUP012,113,28,9,0.83,0,-0.11,401.66,0.345,Medium,4.04,252,45387.58,55830.74
P0028,2025-01-16,S008,Electronics,East,SUP004,263,12,6,0.72,0,0.01,784.49,0.0,Low,21.92,72,206320.87,0.0
P0111,2025-01-16,S027,Grocery,South,SUP006,465,37,13,0.93,0,0.0,427.48,0.036,Low,12.57,481,198778.2,6839.68
P0131,2025-01-16,S023,Clothing,East,SUP010,368,18,12,0.76,0,-0.23,64.06,0.0,Low,20.44,216,23574.08,0.0
P0020,2025-01-16,S021,Electronics,South,SUP034,198,21,12,0.98,0,0.01,194.71,0.123,Low,9.43,252,38552.58,10514.34
P0166,2025-01-16,S002,Clothing,North,SUP014,204,14,10,0.8,0,-0.19,498.36,0.0,Low,14.57,140,101665.44,0.0
P0052,2025-01-16,S006,Beauty,North,SUP016,464,19,14,0.96,0,-0.02,862.27,0.0,Low,24.42,266,400093.28,0.0
P0101,2025-01-16,S018,Sports,South,SUP005,275,25,13,0.91,0,0.15,451.69,0.122,Low,11.0,325,124214.75,22584.5
P0057,2025-01-16,S022,Grocery,South,SUP010,707,33,11,0.74,0,0.11,748.66,0.0,Low,21.42,363,529302.62,0.0
P0080,2025-01-16,S026,Grocery,West,SUP030,500,76,4,0.93,1,0.15,135.39,0.0,Low,6.58,304,67695.0,0.0
P0124,2025-01-16,S002,Home & Kitchen,South,SUP009,349,42,14,0.94,1,-0.14,846.49,0.338,Medium,8.31,588,295425.01,202311.11
P0009,2025-01-16,S002,Grocery,South,SUP040,53,29,12,0.76,1,0.2,684.41,0.645,High,1.83,348,36273.73,201900.95
P0097,2025-01-17,S003,Grocery,East,SUP034,112,18,6,0.69,0,-0.06,10.38,0.057,Low,6.22,108,1162.56,0.0
P0062,2025-01-17,S006,Grocery,East,SUP018,598,29,11,0.95,0,-0.1,363.74,0.0,Low,20.62,319,217516.52,0.0
P0142,2025-01-17,S013,Beauty,North,SUP036,357,43,7,0.94,1,0.03,392.55,0.016,Low,8.3,301,140140.35,0.0
P0109,2025-01-17,S024,Clothing,East,SUP015,214,35,4,0.93,0,-0.23,708.23,0.0,Low,6.11,140,151561.22,0.0
P0040,2025-01-17,S006,Home & Kitchen,West,SUP019,106,16,4,0.84,1,-0.15,377.94,0.0,Low,6.62,64,40061.64,0.0
P0135,2025-01-17,S029,Clothing,East,SUP029,461,21,11,0.76,0,-0.21,546.36,0.0,Low,21.95,231,251871.96,0.0
P0015,2025-01-17,S030,Home & Kitchen,West,SUP011,385,16,10,0.9,0,0.05,770.35,0.0,Low,24.06,160,296584.75,0.0
P0088,2025-01-17,S007,Beauty,North,SUP030,57,14,10,0.76,0,0.03,311.54,0.387,Medium,4.07,140,17757.78,25857.82
P0089,2025-01-17,S024,Grocery,East,SUP028,454,44,14,0.89,1,-0.13,97.08,0.272,Medium,10.32,616,44074.32,15726.96
P0016,2025-01-17,S012,Home & Kitchen,South,SUP014,438,21,6,0.87,0,0.17,351.52,0.0,Low,20.86,126,153965.76,0.0
P0167,2025-01-17,S006,Clothing,East,SUP006,276,49,14,0.98,1,0.08,495.57,0.441,Medium,5.63,686,136777.32,203183.7
P0103,2025-01-17,S003,Grocery,East,SUP017,168,26,10,0.71,0,0.2,341.53,0.286,Medium,6.46,260,57377.04,31420.76
P0051,2025-01-17,S009,Home & Kitchen,East,SUP013,332,15,11,0.81,0,0.04,746.59,0.0,Low,22.13,165,247867.88,0.0
P0001,2025-01-17,S022,Grocery,South,SUP004,539,58,13,0.91,0,-0.01,263.14,0.179,Low,9.29,754,141832.46,56575.1
P0150,2025-01-17,S001,Sports,West,SUP011,311,24,13,0.81,0,-0.01,657.15,0.049,Low,12.96,312,204373.65,657.15
P0058,2025-01-17,S018,Grocery,East,SUP040,768,35,7,0.98,0,0.18,153.17,0.0,Low,21.94,245,117634.56,0.0
P0047,2025-01-17,S001,Clothing,North,SUP037,302,15,6,0.9,0,-0.18,736.47,0.0,Low,20.13,90,222413.94,0.0
P0056,2025-01-17,S005,Clothing,West,SUP011,327,26,2,0.72,0,-0.16,602.59,0.0,Low,12.58,52,197046.93,0.0
P0010,2025-01-17,S016,Home & Kitchen,West,SUP026,176,16,3,0.75,0,-0.01,773.75,0.0,Low,11.0,48,136180.0,0.0
P0029,2025-01-17,S026,Beauty,West,SUP026,148,33,13,0.73,0,0.16,521.43,0.443,Medium,4.48,429,77171.64,146521.83
P0051,2025-01-17,S015,Home & Kitchen,West,SUP007,98,19,6,0.78,1,-0.14,498.91,0.232,Low,5.16,114,48893.18,7982.56
P0125,2025-01-17,S010,Home & Kitchen,North,SUP030,407,19,10,0.82,0,-0.21,392.76,0.0,Low,21.42,190,159853.32,0.0
P0136,2025-01-17,S012,Sports,South,SUP029,196,13,11,0.96,0,-0.1,348.33,0.0,Low,15.08,143,68272.68,0.0
P0075,2025-01-17,S021,Electronics,South,SUP018,114,16,6,0.84,0,-0.19,58.69,0.0,Low,7.12,96,6690.66,0.0
P0185,2025-01-18,S002,Home & Kitchen,North,SUP013,187,14,6,0.83,0,-0.06,632.54,0.0,Low,13.36,84,118284.98,0.0
P0050,2025-01-18,S005,Grocery,East,SUP020,529,44,11,0.9,0,-0.05,586.69,0.0,Low,12.02,484,310359.01,0.0
P0179,2025-01-18,S004,Beauty,West,SUP015,223,27,7,0.87,1,-0.09,189.08,0.034,Low,8.26,189,42164.84,0.0
P0070,2025-01-18,S006,Sports,West,SUP040,392,22,8,0.68,0,-0.17,281.02,0.0,Low,17.82,176,110159.84,0.0
P0093,2025-01-18,S025,Electronics,West,SUP011,398,17,9,0.76,1,-0.03,208.14,0.0,Low,23.41,153,82839.72,0.0
P0015,2025-01-18,S011,Grocery,West,SUP013,1179,67,13,0.78,1,0.01,498.73,0.0,Low,17.6,871,588002.67,0.0
P0146,2025-01-18,S013,Home & Kitchen,North,SUP016,103,21,13,0.69,1,-0.25,301.3,0.519,High,4.9,273,31033.9,51221.0
P0166,2025-01-18,S021,Grocery,South,SUP003,1522,63,3,0.73,0,-0.21,585.7,0.0,Low,24.16,189,891435.4,0.0
P0141,2025-01-18,S003,Clothing,West,SUP015,193,44,8,0.72,1,0.05,306.64,0.423,Medium,4.39,352,59181.52,48755.76
P0191,2025-01-18,S018,Grocery,North,SUP029,1495,63,12,0.72,0,-0.23,672.84,0.0,Low,23.73,756,1005895.8,0.0
P0062,2025-01-18,S013,Sports,North,SUP030,468,23,8,0.65,0,0.03,225.81,0.0,Low,20.35,184,105679.08,0.0
P0174,2025-01-18,S010,Electronics,West,SUP017,134,21,6,0.8,1,-0.23,384.9,0.115,Low,6.38,126,51576.6,0.0
P0104,2025-01-18,S020,Home & Kitchen,West,SUP003,15,16,9,0.95,0,0.05,625.46,0.507,High,0.94,144,9381.9,80684.34
P0082,2025-01-19,S020,Electronics,West,SUP009,73,8,14,0.74,0,0.01,639.46,0.256,Medium,9.12,112,46680.58,24938.94
P0178,2025-01-19,S006,Beauty,East,SUP028,35,34,14,0.81,0,0.2,319.28,0.576,High,1.03,476,11174.8,140802.48
P0080,2025-01-19,S002,Grocery,North,SUP001,288,19,4,0.72,0,0.24,18.68,0.0,Low,15.16,76,5379.84,0.0
P0015,2025-01-19,S008,Home & Kitchen,West,SUP032,31,18,13,0.77,0,0.02,160.97,0.535,High,1.72,234,4990.07,32676.91
P0062,2025-01-19,S009,Electronics,South,SUP033,30,8,8,0.75,0,0.19,497.97,0.369,Medium,3.75,64,14939.1,16930.98
P0176,2025-01-19,S014,Grocery,South,SUP025,160,20,5,0.69,0,-0.02,54.04,0.0,Low,8.0,100,8646.4,0.0
P0081,2025-01-19,S012,Beauty,South,SUP015,250,12,14,0.91,0,-0.19,507.33,0.0,Low,20.83,168,126832.5,0.0
P0120,2025-01-19,S018,Clothing,East,SUP031,727,43,6,0.86,1,0.04,872.27,0.0,Low,16.91,258,634140.29,0.0
P0135,2025-01-19,S009,Grocery,North,SUP028,180,34,9,0.83,1,-0.15,331.95,0.368,Medium,5.29,306,59751.0,41825.7
P0097,2025-01-19,S007,Clothing,North,SUP027,229,22,6,0.7,0,0.17,864.33,0.0,Low,10.41,132,197931.57,0.0
P0025,2025-01-19,S018,Home & Kitchen,West,SUP035,620,35,2,0.69,1,0.12,572.26,0.0,Low,17.71,70,354801.2,0.0
P0001,2025-01-19,S011,Sports,East,SUP025,243,14,8,0.97,0,0.03,698.24,0.0,Low,17.36,112,169672.32,0.0
P0009,2025-01-19,S012,Home & Kitchen,South,SUP020,155,22,8,0.81,0,0.21,515.4,0.134,Low,7.05,176,79887.0,10823.4
P0056,2025-01-19,S023,Electronics,North,SUP011,64,34,7,0.78,1,-0.08,701.87,0.555,High,1.88,238,44919.68,122125.38
P0184,2025-01-19,S012,Electronics,West,SUP016,84,19,4,0.91,0,0.21,736.73,0.0,Low,4.42,76,61885.32,0.0
P0070,2025-01-19,S029,Beauty,South,SUP035,650,46,10,0.67,1,0.19,741.48,0.0,Low,14.13,460,481962.0,0.0
P0045,2025-01-19,S005,Home & Kitchen,West,SUP020,249,19,5,0.82,1,-0.2,615.76,0.0,Low,13.11,95,153324.24,0.0
P0115,2025-01-19,S014,Clothing,West,SUP027,300,23,8,0.66,0,-0.19,278.74,0.0,Low,13.04,184,83622.0,0.0
P0083,2025-01-19,S007,Sports,South,SUP005,32,9,6,0.83,0,-0.17,245.24,0.263,Medium,3.56,54,7847.68,5395.28
P0082,2025-01-19,S027,Clothing,East,SUP009,395,34,12,0.88,0,0.1,674.63,0.057,Low,11.62,408,266478.85,8770.19
P0038,2025-01-19,S019,Electronics,North,SUP009,495,20,9,0.66,0,-0.01,541.28,0.0,Low,24.75,180,267933.6,0.0
P0151,2025-01-19,S019,Beauty,East,SUP040,392,17,7,0.66,0,0.16,269.3,0.0,Low,23.06,119,105565.6,0.0
P0121,2025-01-19,S021,Electronics,West,SUP019,201,9,10,0.72,0,-0.18,770.36,0.0,Low,22.33,90,154842.36,0.0
P0138,2025-01-19,S015,Home & Kitchen,West,SUP001,185,27,5,0.66,0,-0.11,146.65,0.0,Low,6.85,135,27130.25,0.0
P0080,2025-01-19,S015,Grocery,West,SUP009,1488,62,5,,0,0.22,831.19,0.0,Low,24.0,310,1236810.72,0.0
P0139,2025-01-19,S028,Electronics,West,SUP027,258,13,14,0.8,0,-0.22,168.36,0.0,Low,19.85,182,43436.88,0.0
P0133,2025-01-20,S013,Sports,East,SUP034,46,15,9,0.87,0,-0.08,651.82,0.392,Medium,3.07,135,29983.72,58011.98
P0153,2025-01-20,S023,Grocery,North,SUP029,354,49,8,0.75,0,0.02,767.96,0.118,Low,7.22,392,271857.84,29182.48
P0165,2025-01-20,S026,Electronics,East,SUP022,743,30,3,0.8,1,-0.25,518.57,0.0,Low,24.77,90,385297.51,0.0
P0196,2025-01-20,S013,Electronics,North,SUP004,215,9,9,0.95,0,-0.23,116.7,0.0,Low,23.89,81,25090.5,0.0
